participant number,current block,block number,case number,first,second,chose
18,stair1_75,1,29,nagao,real,
18,stair1_75,1,30,nagao,ours,
18,stair1_75,1,31,nagao,seo,
18,stair1_75,1,32,seo,ours,
18,stair1_75,1,33,real,nagao,
18,stair1_75,1,34,real,seo,
18,stair1_75,1,35,ours,nagao,
18,stair1_75,1,36,seo,real,
18,stair1_75,1,37,nagao,ours,
18,stair1_75,1,38,nagao,real,
18,stair1_75,1,39,real,seo,
18,stair1_75,1,40,ours,real,
18,stair1_75,1,41,seo,ours,
18,stair1_75,1,42,nagao,seo,
18,stair1_75,1,43,real,ours,
18,stair1_75,1,44,ours,seo,
18,stair1_75,1,45,ours,nagao,
18,stair1_75,1,46,real,nagao,
18,stair1_75,1,47,seo,nagao,
18,stair1_75,1,48,nagao,real,
18,stair1_75,1,49,real,seo,
18,stair1_75,1,50,real,nagao,
18,stair1_75,1,51,ours,nagao,
18,stair1_75,1,52,seo,nagao,
18,stair1_75,1,53,nagao,ours,
18,stair1_75,1,54,seo,real,
18,stair1_75,1,55,seo,ours,
18,stair1_75,1,56,ours,real,
18,stair1_75,1,57,nagao,seo,
18,stair1_75,1,58,ours,seo,
18,stair1_75,1,59,real,ours,
18,stair1_100,2,0,real,nagao,
18,stair1_100,2,1,ours,seo,
18,stair1_100,2,2,real,seo,
18,stair1_100,2,3,nagao,real,
18,stair1_100,2,4,ours,nagao,
18,stair1_100,2,5,real,ours,
18,stair1_100,2,6,nagao,seo,
18,stair1_100,2,7,ours,real,
18,stair1_100,2,8,seo,ours,
18,stair1_100,2,9,seo,nagao,
18,stair1_100,2,10,seo,real,
18,stair1_100,2,11,nagao,ours,
18,stair1_100,2,12,real,seo,
18,stair1_100,2,13,nagao,ours,
18,stair1_100,2,14,ours,nagao,
18,stair1_100,2,15,ours,real,
18,stair1_100,2,16,ours,seo,
18,stair1_100,2,17,nagao,real,
18,stair1_100,2,18,nagao,seo,
18,stair1_100,2,19,seo,real,
18,stair1_100,2,20,real,ours,
18,stair1_100,2,21,seo,nagao,
18,stair1_100,2,22,real,nagao,
18,stair1_100,2,23,seo,ours,
18,stair1_100,2,24,nagao,seo,
18,stair1_100,2,25,nagao,real,
18,stair1_100,2,26,real,nagao,
18,stair1_100,2,27,nagao,ours,
18,stair1_100,2,28,ours,seo,
18,stair1_100,2,29,ours,real,
18,stair1_100,2,30,real,ours,
18,stair1_100,2,31,real,seo,
18,stair1_100,2,32,seo,ours,
18,stair1_100,2,33,seo,nagao,
18,stair1_100,2,34,ours,nagao,
18,stair1_100,2,35,seo,real,
18,stair1_100,2,36,nagao,seo,
18,stair1_100,2,37,nagao,real,
18,stair1_100,2,38,seo,ours,
18,stair1_100,2,39,ours,real,
18,stair1_100,2,40,seo,real,
18,stair1_100,2,41,ours,seo,
18,stair1_100,2,42,ours,nagao,
18,stair1_100,2,43,seo,nagao,
18,stair1_100,2,44,real,nagao,
18,stair1_100,2,45,real,seo,
18,stair1_100,2,46,nagao,ours,
18,stair1_100,2,47,real,ours,
18,stair1_100,2,48,ours,seo,
18,stair1_100,2,49,real,ours,
18,stair1_100,2,50,real,seo,
18,stair1_100,2,51,seo,real,
18,stair1_100,2,52,ours,real,
18,stair1_100,2,53,nagao,real,
18,stair1_100,2,54,nagao,seo,
18,stair1_100,2,55,real,nagao,
18,stair1_100,2,56,seo,nagao,
18,stair1_100,2,57,nagao,ours,
18,stair1_100,2,58,ours,nagao,
18,stair1_100,2,59,seo,ours,
18,stair2_75,3,0,seo,nagao,
18,stair2_75,3,1,real,ours,
18,stair2_75,3,2,ours,nagao,
18,stair2_75,3,3,seo,ours,
18,stair2_75,3,4,nagao,real,
18,stair2_75,3,5,nagao,ours,
18,stair2_75,3,6,seo,real,
18,stair2_75,3,7,real,seo,
18,stair2_75,3,8,real,nagao,
18,stair2_75,3,9,nagao,seo,
18,stair2_75,3,10,ours,real,
18,stair2_75,3,11,ours,seo,
18,stair2_75,3,12,real,ours,
18,stair2_75,3,13,nagao,real,
18,stair2_75,3,14,seo,real,
18,stair2_75,3,15,real,nagao,
18,stair2_75,3,16,real,seo,
18,stair2_75,3,17,ours,seo,
18,stair2_75,3,18,seo,ours,
18,stair2_75,3,19,ours,nagao,
18,stair2_75,3,20,nagao,ours,
18,stair2_75,3,21,ours,real,
18,stair2_75,3,22,seo,nagao,
18,stair2_75,3,23,nagao,seo,
18,stair2_75,3,24,ours,real,
18,stair2_75,3,25,real,seo,
18,stair2_75,3,26,nagao,real,
18,stair2_75,3,27,nagao,ours,
18,stair2_75,3,28,seo,nagao,
18,stair2_75,3,29,seo,real,
18,stair2_75,3,30,real,ours,
18,stair2_75,3,31,ours,nagao,
18,stair2_75,3,32,ours,seo,
18,stair2_75,3,33,real,nagao,
18,stair2_75,3,34,nagao,seo,
18,stair2_75,3,35,seo,ours,
18,stair2_75,3,36,seo,nagao,
18,stair2_75,3,37,ours,seo,
18,stair2_75,3,38,nagao,real,
18,stair2_75,3,39,real,nagao,
18,stair2_75,3,40,seo,real,
18,stair2_75,3,41,real,ours,
18,stair2_75,3,42,seo,ours,
18,stair2_75,3,43,nagao,seo,
18,stair2_75,3,44,nagao,ours,
18,stair2_75,3,45,ours,real,
18,stair2_75,3,46,real,seo,
18,stair2_75,3,47,ours,nagao,
18,stair2_75,3,48,ours,real,
18,stair2_75,3,49,seo,ours,
18,stair2_75,3,50,ours,seo,
18,stair2_75,3,51,seo,real,
18,stair2_75,3,52,real,seo,
18,stair2_75,3,53,nagao,seo,
18,stair2_75,3,54,nagao,real,
18,stair2_75,3,55,real,nagao,
18,stair2_75,3,56,ours,nagao,
18,stair2_75,3,57,seo,nagao,
18,stair2_75,3,58,real,ours,
18,stair2_75,3,59,nagao,ours,
19,stair2_100,0,0,nagao,seo,
19,stair2_100,0,1,seo,nagao,
19,stair2_100,0,2,real,ours,
19,stair2_100,0,3,real,seo,
19,stair2_100,0,4,ours,nagao,
19,stair2_100,0,5,ours,seo,
19,stair2_100,0,6,nagao,real,
19,stair2_100,0,7,nagao,ours,
19,stair2_100,0,8,seo,ours,
19,stair2_100,0,9,real,nagao,
19,stair2_100,0,10,ours,real,
19,stair2_100,0,11,seo,real,
19,stair2_100,0,12,seo,ours,
19,stair2_100,0,13,nagao,ours,
19,stair2_100,0,14,ours,nagao,
19,stair2_100,0,15,nagao,real,
19,stair2_100,0,16,ours,seo,
19,stair2_100,0,17,real,seo,
19,stair2_100,0,18,real,ours,
19,stair2_100,0,19,seo,real,
19,stair2_100,0,20,ours,real,
19,stair2_100,0,21,nagao,seo,
19,stair2_100,0,22,seo,nagao,
19,stair2_100,0,23,real,nagao,
19,stair2_100,0,24,seo,nagao,
19,stair2_100,0,25,nagao,real,
19,stair2_100,0,26,real,seo,
19,stair2_100,0,27,seo,ours,
19,stair2_100,0,28,nagao,seo,
19,stair2_100,0,29,nagao,ours,
19,stair2_100,0,30,seo,real,
19,stair2_100,0,31,ours,seo,
19,stair2_100,0,32,real,nagao,
19,stair2_100,0,33,ours,nagao,
19,stair2_100,0,34,real,ours,
19,stair2_100,0,35,ours,real,
19,stair2_100,0,36,nagao,real,
19,stair2_100,0,37,nagao,ours,
19,stair2_100,0,38,seo,ours,
19,stair2_100,0,39,real,nagao,
19,stair2_100,0,40,ours,seo,
19,stair2_100,0,41,ours,nagao,
19,stair2_100,0,42,real,ours,
19,stair2_100,0,43,nagao,seo,
19,stair2_100,0,44,real,seo,
19,stair2_100,0,45,seo,real,
19,stair2_100,0,46,seo,nagao,
19,stair2_100,0,47,ours,real,
19,stair2_100,0,48,real,ours,
19,stair2_100,0,49,nagao,ours,
19,stair2_100,0,50,seo,real,
19,stair2_100,0,51,ours,nagao,
19,stair2_100,0,52,real,seo,
19,stair2_100,0,53,seo,nagao,
19,stair2_100,0,54,nagao,real,
19,stair2_100,0,55,seo,ours,
19,stair2_100,0,56,nagao,seo,
19,stair2_100,0,57,real,nagao,
19,stair2_100,0,58,ours,seo,
19,stair2_100,0,59,ours,real,
19,stair1_75,1,0,real,ours,
19,stair1_75,1,1,nagao,real,
19,stair1_75,1,2,ours,seo,
19,stair1_75,1,3,seo,real,
19,stair1_75,1,4,real,nagao,
19,stair1_75,1,5,ours,nagao,
19,stair1_75,1,6,seo,nagao,
19,stair1_75,1,7,nagao,seo,
19,stair1_75,1,8,nagao,ours,
19,stair1_75,1,9,ours,real,
19,stair1_75,1,10,seo,ours,
19,stair1_75,1,11,real,seo,
19,stair1_75,1,12,nagao,seo,
19,stair1_75,1,13,seo,nagao,
19,stair1_75,1,14,seo,ours,
19,stair1_75,1,15,real,nagao,
19,stair1_75,1,16,ours,real,
19,stair1_75,1,17,nagao,ours,
19,stair1_75,1,18,seo,real,
19,stair1_75,1,19,ours,seo,
19,stair1_75,1,20,real,seo,
19,stair1_75,1,21,nagao,real,
19,stair1_75,1,22,ours,nagao,
19,stair1_75,1,23,real,ours,
19,stair1_75,1,24,ours,real,
19,stair1_75,1,25,nagao,ours,
19,stair1_75,1,26,real,nagao,
19,stair1_75,1,27,real,seo,
19,stair1_75,1,28,seo,nagao,
19,stair1_75,1,29,real,ours,
19,stair1_75,1,30,nagao,real,
19,stair1_75,1,31,ours,seo,
19,stair1_75,1,32,seo,ours,
19,stair1_75,1,33,nagao,seo,
19,stair1_75,1,34,seo,real,
19,stair1_75,1,35,ours,nagao,
19,stair1_75,1,36,seo,real,
19,stair1_75,1,37,ours,real,
19,stair1_75,1,38,real,seo,
19,stair1_75,1,39,seo,ours,
19,stair1_75,1,40,seo,nagao,
19,stair1_75,1,41,nagao,seo,
19,stair1_75,1,42,ours,seo,
19,stair1_75,1,43,real,ours,
19,stair1_75,1,44,nagao,real,
19,stair1_75,1,45,nagao,ours,
19,stair1_75,1,46,ours,nagao,
19,stair1_75,1,47,real,nagao,
19,stair1_75,1,48,real,seo,
19,stair1_75,1,49,nagao,seo,
19,stair1_75,1,50,ours,seo,
19,stair1_75,1,51,real,ours,
19,stair1_75,1,52,nagao,ours,
19,stair1_75,1,53,seo,ours,
19,stair1_75,1,54,seo,nagao,
19,stair1_75,1,55,ours,real,
19,stair1_75,1,56,real,nagao,
19,stair1_75,1,57,ours,nagao,
19,stair1_75,1,58,seo,real,
19,stair1_75,1,59,nagao,real,
19,stair2_75,2,0,real,ours,
19,stair2_75,2,1,real,nagao,
19,stair2_75,2,2,seo,real,
19,stair2_75,2,3,ours,seo,
19,stair2_75,2,4,seo,ours,
19,stair2_75,2,5,ours,nagao,
19,stair2_75,2,6,ours,real,
19,stair2_75,2,7,nagao,real,
19,stair2_75,2,8,seo,nagao,
19,stair2_75,2,9,nagao,seo,
19,stair2_75,2,10,nagao,ours,
19,stair2_75,2,11,real,seo,
19,stair2_75,2,12,nagao,ours,
19,stair2_75,2,13,ours,nagao,
19,stair2_75,2,14,real,seo,
19,stair2_75,2,15,seo,real,
19,stair2_75,2,16,real,nagao,
19,stair2_75,2,17,ours,real,
19,stair2_75,2,18,nagao,seo,
19,stair2_75,2,19,seo,nagao,
19,stair2_75,2,20,nagao,real,
19,stair2_75,2,21,real,ours,
19,stair2_75,2,22,seo,ours,
19,stair2_75,2,23,ours,seo,
19,stair2_75,2,24,nagao,real,
19,stair2_75,2,25,seo,real,
19,stair2_75,2,26,ours,nagao,
19,stair2_75,2,27,real,seo,
19,stair2_75,2,28,nagao,ours,
19,stair2_75,2,29,real,ours,
19,stair2_75,2,30,ours,seo,
19,stair2_75,2,31,seo,nagao,
19,stair2_75,2,32,real,nagao,
19,stair2_75,2,33,nagao,seo,
19,stair2_75,2,34,seo,ours,
19,stair2_75,2,35,ours,real,
19,stair2_75,2,36,nagao,real,
19,stair2_75,2,37,nagao,seo,
19,stair2_75,2,38,seo,nagao,
19,stair2_75,2,39,ours,seo,
19,stair2_75,2,40,real,seo,
19,stair2_75,2,41,ours,nagao,
19,stair2_75,2,42,seo,ours,
19,stair2_75,2,43,real,nagao,
19,stair2_75,2,44,seo,real,
19,stair2_75,2,45,ours,real,
19,stair2_75,2,46,nagao,ours,
19,stair2_75,2,47,real,ours,
19,stair2_75,2,48,ours,real,
19,stair2_75,2,49,seo,real,
19,stair2_75,2,50,real,nagao,
19,stair2_75,2,51,seo,ours,
19,stair2_75,2,52,real,ours,
19,stair2_75,2,53,ours,nagao,
19,stair2_75,2,54,nagao,ours,
19,stair2_75,2,55,seo,nagao,
19,stair2_75,2,56,nagao,seo,
19,stair2_75,2,57,nagao,real,
19,stair2_75,2,58,real,seo,
19,stair2_75,2,59,ours,seo,
19,stair1_100,3,0,nagao,real,
19,stair1_100,3,1,nagao,ours,
19,stair1_100,3,2,ours,nagao,
19,stair1_100,3,3,real,nagao,
19,stair1_100,3,4,seo,ours,
19,stair1_100,3,5,ours,real,
19,stair1_100,3,6,nagao,seo,
19,stair1_100,3,7,ours,seo,
19,stair1_100,3,8,real,seo,
19,stair1_100,3,9,real,ours,
19,stair1_100,3,10,seo,nagao,
19,stair1_100,3,11,seo,real,
19,stair1_100,3,12,ours,seo,
19,stair1_100,3,13,nagao,seo,
19,stair1_100,3,14,real,nagao,
19,stair1_100,3,15,real,seo,
19,stair1_100,3,16,seo,real,
19,stair1_100,3,17,nagao,ours,
19,stair1_100,3,18,real,ours,
19,stair1_100,3,19,seo,ours,
19,stair1_100,3,20,ours,nagao,
19,stair1_100,3,21,ours,real,
19,stair1_100,3,22,nagao,real,
19,stair1_100,3,23,seo,nagao,
19,stair1_100,3,24,seo,ours,
19,stair1_100,3,25,nagao,real,
19,stair1_100,3,26,seo,real,
19,stair1_100,3,27,nagao,ours,
19,stair1_100,3,28,real,nagao,
19,stair1_100,3,29,real,ours,
19,stair1_100,3,30,real,seo,
19,stair1_100,3,31,seo,nagao,
19,stair1_100,3,32,nagao,seo,
19,stair1_100,3,33,ours,nagao,
19,stair1_100,3,34,ours,real,
19,stair1_100,3,35,ours,seo,
19,stair1_100,3,36,ours,nagao,
19,stair1_100,3,37,seo,ours,
19,stair1_100,3,38,real,nagao,
19,stair1_100,3,39,real,ours,
19,stair1_100,3,40,seo,nagao,
19,stair1_100,3,41,nagao,real,
19,stair1_100,3,42,nagao,ours,
19,stair1_100,3,43,real,seo,
19,stair1_100,3,44,ours,seo,
19,stair1_100,3,45,nagao,seo,
19,stair1_100,3,46,ours,real,
19,stair1_100,3,47,seo,real,
19,stair1_100,3,48,nagao,seo,
19,stair1_100,3,49,seo,real,
19,stair1_100,3,50,real,seo,
19,stair1_100,3,51,seo,ours,
19,stair1_100,3,52,ours,real,
19,stair1_100,3,53,real,ours,
19,stair1_100,3,54,seo,nagao,
19,stair1_100,3,55,nagao,ours,
19,stair1_100,3,56,ours,seo,
19,stair1_100,3,57,real,nagao,
19,stair1_100,3,58,nagao,real,
19,stair1_100,3,59,ours,nagao,
20,stair2_100,0,0,real,nagao,
20,stair2_100,0,1,ours,nagao,
20,stair2_100,0,2,real,seo,
20,stair2_100,0,3,nagao,seo,
20,stair2_100,0,4,ours,seo,
20,stair2_100,0,5,ours,real,
20,stair2_100,0,6,nagao,real,
20,stair2_100,0,7,nagao,ours,
20,stair2_100,0,8,seo,nagao,
20,stair2_100,0,9,real,ours,
20,stair2_100,0,10,seo,real,
20,stair2_100,0,11,seo,ours,
20,stair2_100,0,12,nagao,ours,
20,stair2_100,0,13,real,ours,
20,stair2_100,0,14,seo,nagao,
20,stair2_100,0,15,seo,ours,
20,stair2_100,0,16,real,nagao,
20,stair2_100,0,17,ours,seo,
20,stair2_100,0,18,nagao,real,
20,stair2_100,0,19,nagao,seo,
20,stair2_100,0,20,seo,real,
20,stair2_100,0,21,ours,nagao,
20,stair2_100,0,22,real,seo,
20,stair2_100,0,23,ours,real,
20,stair2_100,0,24,nagao,seo,
20,stair2_100,0,25,seo,ours,
20,stair2_100,0,26,nagao,ours,
20,stair2_100,0,27,real,nagao,
20,stair2_100,0,28,nagao,real,
20,stair2_100,0,29,seo,nagao,
20,stair2_100,0,30,seo,real,
20,stair2_100,0,31,real,seo,
20,stair2_100,0,32,ours,nagao,
20,stair2_100,0,33,ours,real,
20,stair2_100,0,34,real,ours,
20,stair2_100,0,35,ours,seo,
20,stair2_100,0,36,ours,nagao,
20,stair2_100,0,37,nagao,seo,
20,stair2_100,0,38,nagao,ours,
20,stair2_100,0,39,seo,real,
20,stair2_100,0,40,nagao,real,
20,stair2_100,0,41,seo,ours,
20,stair2_100,0,42,real,nagao,
20,stair2_100,0,43,real,seo,
20,stair2_100,0,44,ours,seo,
20,stair2_100,0,45,ours,real,
20,stair2_100,0,46,real,ours,
20,stair2_100,0,47,seo,nagao,
20,stair2_100,0,48,ours,seo,
20,stair2_100,0,49,real,seo,
20,stair2_100,0,50,ours,nagao,
20,stair2_100,0,51,real,nagao,
20,stair2_100,0,52,seo,nagao,
20,stair2_100,0,53,seo,real,
20,stair2_100,0,54,nagao,real,
20,stair2_100,0,55,nagao,ours,
20,stair2_100,0,56,real,ours,
20,stair2_100,0,57,seo,ours,
20,stair2_100,0,58,nagao,seo,
20,stair2_100,0,59,ours,real,
20,stair1_100,1,0,real,ours,
20,stair1_100,1,1,seo,real,
20,stair1_100,1,2,nagao,seo,
20,stair1_100,1,3,nagao,real,
20,stair1_100,1,4,nagao,ours,
20,stair1_100,1,5,real,seo,
20,stair1_100,1,6,seo,ours,
20,stair1_100,1,7,ours,nagao,
20,stair1_100,1,8,ours,real,
20,stair1_100,1,9,real,nagao,
20,stair1_100,1,10,seo,nagao,
20,stair1_100,1,11,ours,seo,
20,stair1_100,1,12,real,ours,
20,stair1_100,1,13,ours,seo,
20,stair1_100,1,14,real,seo,
20,stair1_100,1,15,nagao,seo,
20,stair1_100,1,16,nagao,real,
20,stair1_100,1,17,seo,ours,
20,stair1_100,1,18,ours,real,
20,stair1_100,1,19,seo,nagao,
20,stair1_100,1,20,ours,nagao,
20,stair1_100,1,21,real,nagao,
20,stair1_100,1,22,nagao,ours,
20,stair1_100,1,23,seo,real,
20,stair1_100,1,24,real,nagao,
20,stair1_100,1,25,ours,real,
20,stair1_100,1,26,nagao,seo,
20,stair1_100,1,27,seo,ours,
20,stair1_100,1,28,nagao,real,
20,stair1_100,1,29,real,seo,
20,stair1_100,1,30,real,ours,
20,stair1_100,1,31,ours,seo,
20,stair1_100,1,32,seo,real,
20,stair1_100,1,33,nagao,ours,
20,stair1_100,1,34,ours,nagao,
20,stair1_100,1,35,seo,nagao,
20,stair1_100,1,36,seo,ours,
20,stair1_100,1,37,real,ours,
20,stair1_100,1,38,seo,real,
20,stair1_100,1,39,real,seo,
20,stair1_100,1,40,ours,real,
20,stair1_100,1,41,nagao,real,
20,stair1_100,1,42,seo,nagao,
20,stair1_100,1,43,real,nagao,
20,stair1_100,1,44,ours,nagao,
20,stair1_100,1,45,nagao,ours,
20,stair1_100,1,46,nagao,seo,
20,stair1_100,1,47,ours,seo,
20,stair1_100,1,48,real,ours,
20,stair1_100,1,49,seo,real,
20,stair1_100,1,50,nagao,real,
20,stair1_100,1,51,real,nagao,
20,stair1_100,1,52,ours,nagao,
20,stair1_100,1,53,seo,ours,
20,stair1_100,1,54,nagao,ours,
20,stair1_100,1,55,seo,nagao,
20,stair1_100,1,56,nagao,seo,
20,stair1_100,1,57,real,seo,
20,stair1_100,1,58,ours,seo,
20,stair1_100,1,59,ours,real,
20,stair1_75,2,0,seo,ours,
20,stair1_75,2,1,ours,seo,
20,stair1_75,2,2,seo,nagao,
20,stair1_75,2,3,real,seo,
20,stair1_75,2,4,ours,real,
20,stair1_75,2,5,seo,real,
20,stair1_75,2,6,real,nagao,
20,stair1_75,2,7,ours,nagao,
20,stair1_75,2,8,real,ours,
20,stair1_75,2,9,nagao,seo,
20,stair1_75,2,10,nagao,real,
20,stair1_75,2,11,nagao,ours,
20,stair1_75,2,12,nagao,real,
20,stair1_75,2,13,ours,nagao,
20,stair1_75,2,14,ours,real,
20,stair1_75,2,15,nagao,seo,
20,stair1_75,2,16,nagao,ours,
20,stair1_75,2,17,real,nagao,
20,stair1_75,2,18,real,seo,
20,stair1_75,2,19,ours,seo,
20,stair1_75,2,20,seo,real,
20,stair1_75,2,21,real,ours,
20,stair1_75,2,22,seo,nagao,
20,stair1_75,2,23,seo,ours,
20,stair1_75,2,24,seo,ours,
20,stair1_75,2,25,seo,nagao,
20,stair1_75,2,26,real,nagao,
20,stair1_75,2,27,nagao,ours,
20,stair1_75,2,28,nagao,seo,
20,stair1_75,2,29,nagao,real,
20,stair1_75,2,30,ours,real,
20,stair1_75,2,31,real,ours,
20,stair1_75,2,32,ours,seo,
20,stair1_75,2,33,seo,real,
20,stair1_75,2,34,real,seo,
20,stair1_75,2,35,ours,nagao,
20,stair1_75,2,36,ours,nagao,
20,stair1_75,2,37,seo,ours,
20,stair1_75,2,38,seo,real,
20,stair1_75,2,39,ours,real,
20,stair1_75,2,40,nagao,real,
20,stair1_75,2,41,seo,nagao,
20,stair1_75,2,42,nagao,ours,
20,stair1_75,2,43,nagao,seo,
20,stair1_75,2,44,ours,seo,
20,stair1_75,2,45,real,seo,
20,stair1_75,2,46,real,nagao,
20,stair1_75,2,47,real,ours,
20,stair1_75,2,48,seo,nagao,
20,stair1_75,2,49,seo,real,
20,stair1_75,2,50,ours,nagao,
20,stair1_75,2,51,seo,ours,
20,stair1_75,2,52,nagao,ours,
20,stair1_75,2,53,ours,seo,
20,stair1_75,2,54,ours,real,
20,stair1_75,2,55,real,ours,
20,stair1_75,2,56,real,seo,
20,stair1_75,2,57,real,nagao,
20,stair1_75,2,58,nagao,real,
20,stair1_75,2,59,nagao,seo,
20,stair2_75,3,0,ours,nagao,
20,stair2_75,3,1,nagao,seo,
20,stair2_75,3,2,real,seo,
20,stair2_75,3,3,seo,nagao,
20,stair2_75,3,4,seo,ours,
20,stair2_75,3,5,nagao,ours,
20,stair2_75,3,6,nagao,real,
20,stair2_75,3,7,seo,real,
20,stair2_75,3,8,real,ours,
20,stair2_75,3,9,real,nagao,
20,stair2_75,3,10,ours,seo,
20,stair2_75,3,11,ours,real,
20,stair2_75,3,12,seo,nagao,
20,stair2_75,3,13,ours,real,
20,stair2_75,3,14,nagao,seo,
20,stair2_75,3,15,seo,real,
20,stair2_75,3,16,ours,nagao,
20,stair2_75,3,17,real,seo,
20,stair2_75,3,18,nagao,real,
20,stair2_75,3,19,real,ours,
20,stair2_75,3,20,real,nagao,
20,stair2_75,3,21,ours,seo,
20,stair2_75,3,22,nagao,ours,
20,stair2_75,3,23,seo,ours,
20,stair2_75,3,24,ours,seo,
20,stair2_75,3,25,seo,ours,
20,stair2_75,3,26,real,ours,
20,stair2_75,3,27,ours,real,
20,stair2_75,3,28,real,nagao,
20,stair2_75,3,29,seo,real,
20,stair2_75,3,30,nagao,real,
20,stair2_75,3,31,ours,nagao,
20,stair2_75,3,32,real,seo,
20,stair2_75,3,33,nagao,seo,
20,stair2_75,3,34,seo,nagao,
20,stair2_75,3,35,nagao,ours,
20,stair2_75,3,36,seo,real,
20,stair2_75,3,37,nagao,ours,
20,stair2_75,3,38,real,seo,
20,stair2_75,3,39,ours,seo,
20,stair2_75,3,40,ours,real,
20,stair2_75,3,41,nagao,seo,
20,stair2_75,3,42,nagao,real,
20,stair2_75,3,43,ours,nagao,
20,stair2_75,3,44,seo,nagao,
20,stair2_75,3,45,real,ours,
20,stair2_75,3,46,real,nagao,
20,stair2_75,3,47,seo,ours,
20,stair2_75,3,48,ours,real,
20,stair2_75,3,49,real,nagao,
20,stair2_75,3,50,nagao,ours,
20,stair2_75,3,51,seo,ours,
20,stair2_75,3,52,nagao,real,
20,stair2_75,3,53,nagao,seo,
20,stair2_75,3,54,ours,seo,
20,stair2_75,3,55,ours,nagao,
20,stair2_75,3,56,seo,nagao,
20,stair2_75,3,57,real,ours,
20,stair2_75,3,58,seo,real,
20,stair2_75,3,59,real,seo,
21,stair2_100,0,0,ours,nagao,
21,stair2_100,0,1,nagao,seo,
21,stair2_100,0,2,real,nagao,
21,stair2_100,0,3,nagao,ours,
21,stair2_100,0,4,real,seo,
21,stair2_100,0,5,seo,real,
21,stair2_100,0,6,real,ours,
21,stair2_100,0,7,ours,real,
21,stair2_100,0,8,ours,seo,
21,stair2_100,0,9,nagao,real,
21,stair2_100,0,10,seo,ours,
21,stair2_100,0,11,seo,nagao,
21,stair2_100,0,12,seo,real,
21,stair2_100,0,13,ours,seo,
21,stair2_100,0,14,real,nagao,
21,stair2_100,0,15,nagao,ours,
21,stair2_100,0,16,nagao,seo,
21,stair2_100,0,17,seo,ours,
21,stair2_100,0,18,ours,real,
21,stair2_100,0,19,seo,nagao,
21,stair2_100,0,20,ours,nagao,
21,stair2_100,0,21,real,seo,
21,stair2_100,0,22,real,ours,
21,stair2_100,0,23,nagao,real,
21,stair2_100,0,24,real,ours,
21,stair2_100,0,25,nagao,real,
21,stair2_100,0,26,nagao,ours,
21,stair2_100,0,27,real,seo,
21,stair2_100,0,28,seo,ours,
21,stair2_100,0,29,seo,real,
21,stair2_100,0,30,seo,nagao,
21,stair2_100,0,31,real,nagao,
21,stair2_100,0,32,nagao,seo,
21,stair2_100,0,33,ours,nagao,
21,stair2_100,0,34,ours,real,
21,stair2_100,0,35,ours,seo,
21,stair2_100,0,36,nagao,ours,
21,stair2_100,0,37,ours,seo,
21,stair2_100,0,38,seo,ours,
21,stair2_100,0,39,seo,real,
21,stair2_100,0,40,nagao,seo,
21,stair2_100,0,41,nagao,real,
21,stair2_100,0,42,real,seo,
21,stair2_100,0,43,ours,nagao,
21,stair2_100,0,44,real,nagao,
21,stair2_100,0,45,real,ours,
21,stair2_100,0,46,seo,nagao,
21,stair2_100,0,47,ours,real,
21,stair2_100,0,48,nagao,ours,
21,stair2_100,0,49,real,ours,
21,stair2_100,0,50,nagao,seo,
21,stair2_100,0,51,ours,seo,
21,stair2_100,0,52,seo,ours,
21,stair2_100,0,53,real,seo,
21,stair2_100,0,54,seo,real,
21,stair2_100,0,55,real,nagao,
21,stair2_100,0,56,seo,nagao,
21,stair2_100,0,57,nagao,real,
21,stair2_100,0,58,ours,real,
21,stair2_100,0,59,ours,nagao,
21,stair1_100,1,0,nagao,ours,
21,stair1_100,1,1,nagao,real,
21,stair1_100,1,2,real,nagao,
21,stair1_100,1,3,real,seo,
21,stair1_100,1,4,real,ours,
21,stair1_100,1,5,seo,nagao,
21,stair1_100,1,6,ours,seo,
21,stair1_100,1,7,ours,real,
21,stair1_100,1,8,ours,nagao,
21,stair1_100,1,9,seo,real,
21,stair1_100,1,10,nagao,seo,
21,stair1_100,1,11,seo,ours,
21,stair1_100,1,12,ours,real,
21,stair1_100,1,13,nagao,ours,
21,stair1_100,1,14,seo,real,
21,stair1_100,1,15,real,seo,
21,stair1_100,1,16,nagao,seo,
21,stair1_100,1,17,real,nagao,
21,stair1_100,1,18,nagao,real,
21,stair1_100,1,19,seo,ours,
21,stair1_100,1,20,ours,nagao,
21,stair1_100,1,21,real,ours,
21,stair1_100,1,22,seo,nagao,
21,stair1_100,1,23,ours,seo,
21,stair1_100,1,24,seo,ours,
21,stair1_100,1,25,seo,nagao,
21,stair1_100,1,26,real,seo,
21,stair1_100,1,27,real,ours,
21,stair1_100,1,28,nagao,ours,
21,stair1_100,1,29,ours,real,
21,stair1_100,1,30,nagao,real,
21,stair1_100,1,31,nagao,seo,
21,stair1_100,1,32,seo,real,
21,stair1_100,1,33,real,nagao,
21,stair1_100,1,34,ours,nagao,
21,stair1_100,1,35,ours,seo,
21,stair1_100,1,36,real,seo,
21,stair1_100,1,37,ours,real,
21,stair1_100,1,38,nagao,seo,
21,stair1_100,1,39,real,ours,
21,stair1_100,1,40,seo,ours,
21,stair1_100,1,41,nagao,ours,
21,stair1_100,1,42,seo,real,
21,stair1_100,1,43,real,nagao,
